trip_id,date,mean_wind,inches_precip,trip_duration_minutes,trip_revenue,is_weekday
37073,2020-06-19,5.8,0.0,26.74,32,True
37074,2020-06-19,5.8,0.0,27.99,33,True
37075,2020-06-19,5.8,0.0,29.15,35,True
37076,2020-06-19,5.8,0.0,26.03,32,True
37077,2020-06-19,5.8,0.0,28.29,34,True
37078,2020-06-19,5.8,0.0,28.54,34,True
37079,2020-06-19,5.8,0.0,28.08,34,True
37080,2020-06-19,5.8,0.0,29.12,35,True
37081,2020-06-19,5.8,0.0,27.73,33,True
37082,2020-06-19,5.8,0.0,29.6,35,True
37083,2020-06-19,5.8,0.0,28.71,34,True
37084,2020-06-19,5.8,0.0,27.99,33,True
37085,2020-06-19,5.8,0.0,28.07,34,True
37086,2020-06-19,5.8,0.0,27.77,33,True
37087,2020-06-19,5.8,0.0,28.39,34,True
37088,2020-06-19,5.8,0.0,28.35,34,True
37089,2020-06-19,5.8,0.0,29.92,35,True
37090,2020-06-19,5.8,0.0,28.68,34,True
37091,2020-06-19,5.8,0.0,27.1,33,True
37092,2020-06-19,5.8,0.0,26.55,32,True
37093,2020-06-19,5.8,0.0,28.7,34,True
37094,2020-06-19,5.8,0.0,29.87,35,True
37095,2020-06-19,5.8,0.0,26.29,32,True
37096,2020-06-19,5.8,0.0,29.9,35,True
37097,2020-06-19,5.8,0.0,27.42,33,True
37098,2020-06-19,5.8,0.0,29.63,35,True
37099,2020-06-19,5.8,0.0,26.74,32,True
37100,2020-06-19,5.8,0.0,28.26,34,True
37101,2020-06-19,5.8,0.0,27.26,33,True
37102,2020-06-19,5.8,0.0,27.73,33,True
37103,2020-06-19,5.8,0.0,27.94,33,True
37104,2020-06-19,5.8,0.0,26.44,32,True
37105,2020-06-19,5.8,0.0,27.68,33,True
37106,2020-06-19,5.8,0.0,28.56,34,True
37107,2020-06-19,5.8,0.0,27.57,33,True
37108,2020-06-19,5.8,0.0,26.38,32,True
37109,2020-06-19,5.8,0.0,29.56,35,True
37110,2020-06-19,5.8,0.0,28.04,34,True
37111,2020-06-19,5.8,0.0,28.32,34,True
37112,2020-06-19,5.8,0.0,28.21,34,True
37113,2020-06-19,5.8,0.0,29.36,35,True
37114,2020-06-19,5.8,0.0,27.62,33,True
37115,2020-06-19,5.8,0.0,25.34,31,True
37116,2020-06-19,5.8,0.0,29.94,35,True
37117,2020-06-19,5.8,0.0,28.67,34,True
37118,2020-06-19,5.8,0.0,26.55,32,True
37119,2020-06-19,5.8,0.0,25.55,31,True
37120,2020-06-19,5.8,0.0,28.75,34,True
37121,2020-06-19,5.8,0.0,28.25,34,True
37122,2020-06-19,5.8,0.0,28.44,34,True
37123,2020-06-19,5.8,0.0,26.95,32,True
37124,2020-06-19,5.8,0.0,26.95,32,True
37125,2020-06-19,5.8,0.0,27.18,33,True
37126,2020-06-19,5.8,0.0,28.41,34,True
37127,2020-06-19,5.8,0.0,27.23,33,True
37128,2020-06-19,5.8,0.0,27.38,33,True
37129,2020-06-19,5.8,0.0,29.31,35,True
37130,2020-06-19,5.8,0.0,29.04,35,True
37131,2020-06-19,5.8,0.0,27.17,33,True
37132,2020-06-19,5.8,0.0,28.17,34,True
37133,2020-06-19,5.8,0.0,26.53,32,True
37134,2020-06-19,5.8,0.0,28.29,34,True
37135,2020-06-19,5.8,0.0,27.52,33,True
37136,2020-06-19,5.8,0.0,28.86,34,True
37137,2020-06-19,5.8,0.0,28.02,34,True
37138,2020-06-19,5.8,0.0,29.71,35,True
37139,2020-06-19,5.8,0.0,25.98,31,True
37140,2020-06-19,5.8,0.0,27.49,33,True
37141,2020-06-19,5.8,0.0,27.44,33,True
37142,2020-06-19,5.8,0.0,28.35,34,True
37143,2020-06-19,5.8,0.0,29.72,35,True
37144,2020-06-19,5.8,0.0,27.33,33,True
37145,2020-06-19,5.8,0.0,27.96,33,True
37146,2020-06-19,5.8,0.0,28.12,34,True
37147,2020-06-19,5.8,0.0,28.28,34,True
37148,2020-06-19,5.8,0.0,28.05,34,True
37149,2020-06-19,5.8,0.0,27.08,33,True
37150,2020-06-19,5.8,0.0,28.21,34,True
37151,2020-06-19,5.8,0.0,28.62,34,True
37152,2020-06-19,5.8,0.0,27.74,33,True
37153,2020-06-19,5.8,0.0,27.95,33,True
37154,2020-06-19,5.8,0.0,26.88,32,True
37155,2020-06-19,5.8,0.0,27.41,33,True
37156,2020-06-19,5.8,0.0,28.42,34,True
37157,2020-06-19,5.8,0.0,28.13,34,True
37158,2020-06-19,5.8,0.0,25.7,31,True
37159,2020-06-19,5.8,0.0,29.0,34,True
37160,2020-06-19,5.8,0.0,28.17,34,True
37161,2020-06-19,5.8,0.0,29.26,35,True
37162,2020-06-19,5.8,0.0,30.11,36,True
37163,2020-06-19,5.8,0.0,27.32,33,True
37164,2020-06-19,5.8,0.0,27.37,33,True
37165,2020-06-19,5.8,0.0,27.04,33,True
37166,2020-06-19,5.8,0.0,27.49,33,True
37167,2020-06-19,5.8,0.0,28.73,34,True
37168,2020-06-19,5.8,0.0,28.7,34,True
37169,2020-06-19,5.8,0.0,27.91,33,True
37170,2020-06-19,5.8,0.0,28.18,34,True
37171,2020-06-19,5.8,0.0,28.12,34,True
37172,2020-06-20,5.4,0.0,27.62,33,False
37173,2020-06-20,5.4,0.0,27.19,33,False
37174,2020-06-20,5.4,0.0,27.64,33,False
37175,2020-06-20,5.4,0.0,27.28,33,False
37176,2020-06-20,5.4,0.0,27.88,33,False
37177,2020-06-20,5.4,0.0,26.68,32,False
37178,2020-06-20,5.4,0.0,26.31,32,False
37179,2020-06-20,5.4,0.0,27.54,33,False
37180,2020-06-20,5.4,0.0,27.13,33,False
37181,2020-06-20,5.4,0.0,25.58,31,False
37182,2020-06-20,5.4,0.0,26.67,32,False
37183,2020-06-20,5.4,0.0,27.21,33,False
37184,2020-06-20,5.4,0.0,26.7,32,False
37185,2020-06-20,5.4,0.0,29.08,35,False
37186,2020-06-20,5.4,0.0,26.36,32,False
37187,2020-06-20,5.4,0.0,27.15,33,False
37188,2020-06-20,5.4,0.0,26.7,32,False
37189,2020-06-20,5.4,0.0,27.44,33,False
37190,2020-06-20,5.4,0.0,26.41,32,False
37191,2020-06-20,5.4,0.0,28.6,34,False
37192,2020-06-20,5.4,0.0,25.86,31,False
37193,2020-06-20,5.4,0.0,27.56,33,False
37194,2020-06-20,5.4,0.0,26.51,32,False
37195,2020-06-20,5.4,0.0,26.88,32,False
37196,2020-06-20,5.4,0.0,27.32,33,False
37197,2020-06-20,5.4,0.0,28.87,34,False
37198,2020-06-20,5.4,0.0,26.1,32,False
37199,2020-06-20,5.4,0.0,27.19,33,False
37200,2020-06-20,5.4,0.0,25.88,31,False
37201,2020-06-20,5.4,0.0,28.27,34,False
37202,2020-06-20,5.4,0.0,24.22,30,False
37203,2020-06-20,5.4,0.0,26.94,32,False
37204,2020-06-20,5.4,0.0,26.49,32,False
37205,2020-06-20,5.4,0.0,26.27,32,False
37206,2020-06-20,5.4,0.0,28.15,34,False
37207,2020-06-20,5.4,0.0,27.66,33,False
37208,2020-06-20,5.4,0.0,27.28,33,False
37209,2020-06-20,5.4,0.0,27.1,33,False
37210,2020-06-20,5.4,0.0,26.75,32,False
37211,2020-06-20,5.4,0.0,27.2,33,False
37212,2020-06-20,5.4,0.0,26.56,32,False
37213,2020-06-20,5.4,0.0,27.08,33,False
37214,2020-06-20,5.4,0.0,26.5,32,False
37215,2020-06-20,5.4,0.0,25.75,31,False
37216,2020-06-20,5.4,0.0,26.81,32,False
37217,2020-06-20,5.4,0.0,27.14,33,False
37218,2020-06-20,5.4,0.0,26.69,32,False
37219,2020-06-20,5.4,0.0,27.68,33,False
37220,2020-06-20,5.4,0.0,26.65,32,False
37221,2020-06-20,5.4,0.0,27.16,33,False
37222,2020-06-20,5.4,0.0,26.37,32,False
37223,2020-06-20,5.4,0.0,25.15,31,False
37224,2020-06-20,5.4,0.0,24.88,30,False
37225,2020-06-20,5.4,0.0,25.97,31,False
37226,2020-06-20,5.4,0.0,26.93,32,False
37227,2020-06-20,5.4,0.0,26.79,32,False
37228,2020-06-20,5.4,0.0,24.63,30,False
37229,2020-06-20,5.4,0.0,25.97,31,False
37230,2020-06-20,5.4,0.0,25.27,31,False
37231,2020-06-20,5.4,0.0,26.5,32,False
37232,2020-06-20,5.4,0.0,27.97,33,False
37233,2020-06-20,5.4,0.0,25.88,31,False
37234,2020-06-20,5.4,0.0,25.11,31,False
37235,2020-06-20,5.4,0.0,26.26,32,False
37236,2020-06-20,5.4,0.0,26.41,32,False
37237,2020-06-20,5.4,0.0,26.43,32,False
37238,2020-06-20,5.4,0.0,26.36,32,False
37239,2020-06-20,5.4,0.0,26.2,32,False
37240,2020-06-20,5.4,0.0,27.36,33,False
37241,2020-06-20,5.4,0.0,24.81,30,False
37242,2020-06-20,5.4,0.0,26.15,32,False
37243,2020-06-20,5.4,0.0,27.88,33,False
37244,2020-06-20,5.4,0.0,26.28,32,False
37245,2020-06-20,5.4,0.0,27.44,33,False
37246,2020-06-20,5.4,0.0,26.17,32,False
37247,2020-06-20,5.4,0.0,27.73,33,False
37248,2020-06-20,5.4,0.0,26.69,32,False
37249,2020-06-20,5.4,0.0,25.19,31,False
37250,2020-06-20,5.4,0.0,28.18,34,False
37251,2020-06-20,5.4,0.0,26.99,32,False
37252,2020-06-20,5.4,0.0,28.24,34,False
37253,2020-06-20,5.4,0.0,27.41,33,False
37254,2020-06-20,5.4,0.0,26.88,32,False
37255,2020-06-20,5.4,0.0,26.07,32,False
37256,2020-06-20,5.4,0.0,25.88,31,False
37257,2020-06-20,5.4,0.0,28.51,34,False
37258,2020-06-20,5.4,0.0,27.72,33,False
37259,2020-06-20,5.4,0.0,24.63,30,False
37260,2020-06-20,5.4,0.0,25.88,31,False
37261,2020-06-20,5.4,0.0,26.59,32,False
37262,2020-06-20,5.4,0.0,26.14,32,False
37263,2020-06-20,5.4,0.0,25.92,31,False
37264,2020-06-20,5.4,0.0,27.03,33,False
37265,2020-06-20,5.4,0.0,27.22,33,False
37266,2020-06-20,5.4,0.0,26.53,32,False
37267,2020-06-20,5.4,0.0,28.25,34,False
37268,2020-06-20,5.4,0.0,26.94,32,False
37269,2020-06-20,5.4,0.0,24.88,30,False
37270,2020-06-20,5.4,0.0,27.93,33,False
37271,2020-06-20,5.4,0.0,26.3,32,False
37272,2020-06-20,5.4,0.0,26.95,32,False
37273,2020-06-20,5.4,0.0,24.87,30,False
37274,2020-06-20,5.4,0.0,27.51,33,False
37275,2020-06-20,5.4,0.0,27.17,33,False
37276,2020-06-20,5.4,0.0,26.06,32,False
37277,2020-06-20,5.4,0.0,26.35,32,False
37278,2020-06-20,5.4,0.0,25.93,31,False
37279,2020-06-20,5.4,0.0,27.6,33,False
37280,2020-06-20,5.4,0.0,25.63,31,False
37281,2020-06-20,5.4,0.0,28.2,34,False
37282,2020-06-20,5.4,0.0,26.61,32,False
37283,2020-06-20,5.4,0.0,27.59,33,False
37284,2020-06-20,5.4,0.0,29.09,35,False
37285,2020-06-20,5.4,0.0,27.47,33,False
37286,2020-06-20,5.4,0.0,26.81,32,False
37287,2020-06-20,5.4,0.0,26.13,32,False
37288,2020-06-20,5.4,0.0,25.45,31,False
37289,2020-06-20,5.4,0.0,27.03,33,False
37290,2020-06-20,5.4,0.0,26.82,32,False
37291,2020-06-20,5.4,0.0,26.63,32,False
37292,2020-06-20,5.4,0.0,26.71,32,False
37293,2020-06-20,5.4,0.0,26.13,32,False
37294,2020-06-20,5.4,0.0,25.91,31,False
37295,2020-06-20,5.4,0.0,26.52,32,False
37296,2020-06-20,5.4,0.0,27.08,33,False
37297,2020-06-20,5.4,0.0,28.51,34,False
37298,2020-06-20,5.4,0.0,28.17,34,False
37299,2020-06-20,5.4,0.0,27.2,33,False
37300,2020-06-20,5.4,0.0,27.49,33,False
37301,2020-06-20,5.4,0.0,27.41,33,False
37302,2020-06-20,5.4,0.0,29.07,35,False
37303,2020-06-20,5.4,0.0,26.44,32,False
37304,2020-06-20,5.4,0.0,26.28,32,False
37305,2020-06-20,5.4,0.0,25.92,31,False
37306,2020-06-20,5.4,0.0,27.06,33,False
37307,2020-06-20,5.4,0.0,26.39,32,False
37308,2020-06-20,5.4,0.0,25.63,31,False
37309,2020-06-20,5.4,0.0,26.4,32,False
37310,2020-06-20,5.4,0.0,26.25,32,False
37311,2020-06-20,5.4,0.0,26.6,32,False
37312,2020-06-20,5.4,0.0,26.21,32,False
37313,2020-06-20,5.4,0.0,27.12,33,False
37314,2020-06-20,5.4,0.0,27.07,33,False
37315,2020-06-20,5.4,0.0,27.01,33,False
37316,2020-06-20,5.4,0.0,28.84,34,False
37317,2020-06-20,5.4,0.0,26.6,32,False
37318,2020-06-20,5.4,0.0,27.13,33,False
37319,2020-06-20,5.4,0.0,28.22,34,False
37320,2020-06-20,5.4,0.0,26.84,32,False
37321,2020-06-20,5.4,0.0,26.43,32,False
37322,2020-06-20,5.4,0.0,26.24,32,False
37323,2020-06-20,5.4,0.0,26.72,32,False
37324,2020-06-20,5.4,0.0,26.78,32,False
37325,2020-06-20,5.4,0.0,25.36,31,False
37326,2020-06-20,5.4,0.0,28.38,34,False
37327,2020-06-20,5.4,0.0,25.98,31,False
37328,2020-06-20,5.4,0.0,26.32,32,False
37329,2020-06-20,5.4,0.0,27.44,33,False
37330,2020-06-20,5.4,0.0,28.72,34,False
37331,2020-06-20,5.4,0.0,27.72,33,False
37332,2020-06-20,5.4,0.0,27.76,33,False
37333,2020-06-20,5.4,0.0,26.02,32,False
37334,2020-06-20,5.4,0.0,26.22,32,False
37335,2020-06-20,5.4,0.0,27.61,33,False
37336,2020-06-20,5.4,0.0,26.33,32,False
37337,2020-06-20,5.4,0.0,26.04,32,False
37338,2020-06-20,5.4,0.0,26.12,32,False
37339,2020-06-20,5.4,0.0,28.58,34,False
37340,2020-06-20,5.4,0.0,25.59,31,False
37341,2020-06-20,5.4,0.0,26.52,32,False
37342,2020-06-20,5.4,0.0,28.16,34,False
37343,2020-06-20,5.4,0.0,28.48,34,False
37344,2020-06-20,5.4,0.0,28.49,34,False
37345,2020-06-20,5.4,0.0,27.08,33,False
37346,2020-06-20,5.4,0.0,26.0,31,False
37347,2020-06-20,5.4,0.0,23.96,29,False
37348,2020-06-20,5.4,0.0,27.98,33,False
37349,2020-06-20,5.4,0.0,25.07,31,False
37350,2020-06-20,5.4,0.0,27.79,33,False
37351,2020-06-20,5.4,0.0,26.4,32,False
37352,2020-06-20,5.4,0.0,25.07,31,False
37353,2020-06-20,5.4,0.0,25.54,31,False
37354,2020-06-20,5.4,0.0,26.42,32,False
37355,2020-06-20,5.4,0.0,28.52,34,False
37356,2020-06-20,5.4,0.0,27.4,33,False
37357,2020-06-20,5.4,0.0,28.5,34,False
37358,2020-06-20,5.4,0.0,26.96,32,False
37359,2020-06-20,5.4,0.0,27.26,33,False
37360,2020-06-20,5.4,0.0,27.78,33,False
37361,2020-06-20,5.4,0.0,25.22,31,False
37362,2020-06-20,5.4,0.0,27.8,33,False
37363,2020-06-20,5.4,0.0,26.86,32,False
37364,2020-06-20,5.4,0.0,25.77,31,False
37365,2020-06-20,5.4,0.0,25.44,31,False
37366,2020-06-20,5.4,0.0,26.69,32,False
37367,2020-06-20,5.4,0.0,28.7,34,False
37368,2020-06-20,5.4,0.0,28.09,34,False
37369,2020-06-20,5.4,0.0,26.96,32,False
37370,2020-06-20,5.4,0.0,26.72,32,False
37371,2020-06-20,5.4,0.0,26.41,32,False
37372,2020-06-20,5.4,0.0,27.97,33,False
37373,2020-06-20,5.4,0.0,27.25,33,False
37374,2020-06-20,5.4,0.0,26.82,32,False
37375,2020-06-20,5.4,0.0,27.8,33,False
37376,2020-06-20,5.4,0.0,26.47,32,False
37377,2020-06-20,5.4,0.0,27.06,33,False
37378,2020-06-20,5.4,0.0,25.95,31,False
37379,2020-06-20,5.4,0.0,25.83,31,False
37380,2020-06-20,5.4,0.0,24.84,30,False
37381,2020-06-20,5.4,0.0,26.76,32,False
37382,2020-06-20,5.4,0.0,27.98,33,False
37383,2020-06-20,5.4,0.0,26.24,32,False
37384,2020-06-20,5.4,0.0,27.07,33,False
37385,2020-06-20,5.4,0.0,24.82,30,False
37386,2020-06-20,5.4,0.0,28.09,34,False
37387,2020-06-20,5.4,0.0,25.13,31,False
37388,2020-06-20,5.4,0.0,27.72,33,False
37389,2020-06-20,5.4,0.0,26.11,32,False
37390,2020-06-20,5.4,0.0,28.01,34,False
37391,2020-06-20,5.4,0.0,26.87,32,False
37392,2020-06-20,5.4,0.0,26.19,32,False
37393,2020-06-20,5.4,0.0,26.19,32,False
37394,2020-06-20,5.4,0.0,26.21,32,False
37395,2020-06-20,5.4,0.0,27.36,33,False
37396,2020-06-20,5.4,0.0,27.61,33,False
37397,2020-06-20,5.4,0.0,25.89,31,False
37398,2020-06-20,5.4,0.0,25.68,31,False
37399,2020-06-20,5.4,0.0,24.72,30,False
37400,2020-06-21,12.1,0.0,12.71,18,False
37401,2020-06-21,12.1,0.0,12.5,18,False
37402,2020-06-21,12.1,0.0,14.42,20,False
37403,2020-06-21,12.1,0.0,13.85,19,False
37404,2020-06-21,12.1,0.0,14.1,20,False
37405,2020-06-21,12.1,0.0,15.02,21,False
37406,2020-06-21,12.1,0.0,13.4,19,False
37407,2020-06-21,12.1,0.0,11.89,17,False
37408,2020-06-21,12.1,0.0,14.94,20,False
37409,2020-06-21,12.1,0.0,12.34,18,False
37410,2020-06-21,12.1,0.0,15.56,21,False
37411,2020-06-21,12.1,0.0,14.45,20,False
37412,2020-06-21,12.1,0.0,14.36,20,False
37413,2020-06-21,12.1,0.0,14.56,20,False
37414,2020-06-21,12.1,0.0,13.92,19,False
37415,2020-06-21,12.1,0.0,14.53,20,False
37416,2020-06-21,12.1,0.0,14.67,20,False
37417,2020-06-21,12.1,0.0,13.93,19,False
37418,2020-06-21,12.1,0.0,13.4,19,False
37419,2020-06-21,12.1,0.0,13.8,19,False
37420,2020-06-21,12.1,0.0,14.01,20,False
37421,2020-06-21,12.1,0.0,16.7,22,False
37422,2020-06-21,12.1,0.0,14.83,20,False
37423,2020-06-21,12.1,0.0,12.75,18,False
37424,2020-06-21,12.1,0.0,15.69,21,False
37425,2020-06-21,12.1,0.0,15.12,21,False
37426,2020-06-21,12.1,0.0,13.89,19,False
37427,2020-06-21,12.1,0.0,13.28,19,False
37428,2020-06-21,12.1,0.0,13.94,19,False
37429,2020-06-21,12.1,0.0,13.72,19,False
37430,2020-06-21,12.1,0.0,13.55,19,False
37431,2020-06-21,12.1,0.0,12.72,18,False
37432,2020-06-21,12.1,0.0,14.13,20,False
37433,2020-06-21,12.1,0.0,14.72,20,False
37434,2020-06-21,12.1,0.0,14.68,20,False
37435,2020-06-21,12.1,0.0,15.66,21,False
37436,2020-06-21,12.1,0.0,13.73,19,False
37437,2020-06-21,12.1,0.0,12.17,18,False
37438,2020-06-21,12.1,0.0,15.37,21,False
37439,2020-06-21,12.1,0.0,14.67,20,False
37440,2020-06-21,12.1,0.0,12.11,18,False
37441,2020-06-21,12.1,0.0,14.2,20,False
37442,2020-06-21,12.1,0.0,13.88,19,False
37443,2020-06-21,12.1,0.0,13.75,19,False
37444,2020-06-21,12.1,0.0,15.09,21,False
37445,2020-06-21,12.1,0.0,15.61,21,False
37446,2020-06-21,12.1,0.0,14.56,20,False
37447,2020-06-21,12.1,0.0,12.61,18,False
37448,2020-06-21,12.1,0.0,14.94,20,False
37449,2020-06-21,12.1,0.0,14.83,20,False
37450,2020-06-21,12.1,0.0,14.74,20,False
37451,2020-06-21,12.1,0.0,13.51,19,False
37452,2020-06-21,12.1,0.0,12.84,18,False
37453,2020-06-21,12.1,0.0,13.72,19,False
37454,2020-06-21,12.1,0.0,15.07,21,False
37455,2020-06-21,12.1,0.0,16.24,22,False
37456,2020-06-21,12.1,0.0,13.69,19,False
37457,2020-06-21,12.1,0.0,13.77,19,False
37458,2020-06-21,12.1,0.0,12.61,18,False
37459,2020-06-21,12.1,0.0,15.26,21,False
37460,2020-06-21,12.1,0.0,14.66,20,False
37461,2020-06-21,12.1,0.0,13.49,19,False
37462,2020-06-21,12.1,0.0,13.18,19,False
37463,2020-06-21,12.1,0.0,13.11,19,False
37464,2020-06-21,12.1,0.0,12.56,18,False
37465,2020-06-21,12.1,0.0,14.13,20,False
37466,2020-06-21,12.1,0.0,14.97,20,False
37467,2020-06-21,12.1,0.0,12.54,18,False
37468,2020-06-21,12.1,0.0,13.96,19,False
37469,2020-06-21,12.1,0.0,13.45,19,False
37470,2020-06-21,12.1,0.0,13.13,19,False
37471,2020-06-21,12.1,0.0,13.67,19,False
37472,2020-06-21,12.1,0.0,12.29,18,False
37473,2020-06-21,12.1,0.0,14.11,20,False
37474,2020-06-21,12.1,0.0,13.28,19,False
37475,2020-06-21,12.1,0.0,15.67,21,False
37476,2020-06-21,12.1,0.0,15.57,21,False
37477,2020-06-21,12.1,0.0,13.89,19,False
37478,2020-06-21,12.1,0.0,14.47,20,False
37479,2020-06-21,12.1,0.0,14.52,20,False
37480,2020-06-21,12.1,0.0,13.14,19,False
37481,2020-06-21,12.1,0.0,13.4,19,False
37482,2020-06-21,12.1,0.0,13.94,19,False
37483,2020-06-21,12.1,0.0,14.54,20,False
37484,2020-06-21,12.1,0.0,15.26,21,False
37485,2020-06-21,12.1,0.0,15.58,21,False
37486,2020-06-21,12.1,0.0,13.52,19,False
37487,2020-06-21,12.1,0.0,12.11,18,False
37488,2020-06-21,12.1,0.0,13.51,19,False
37489,2020-06-21,12.1,0.0,13.93,19,False
37490,2020-06-21,12.1,0.0,12.91,18,False
37491,2020-06-21,12.1,0.0,13.2,19,False
37492,2020-06-21,12.1,0.0,13.32,19,False
37493,2020-06-21,12.1,0.0,13.94,19,False
37494,2020-06-21,12.1,0.0,11.89,17,False
37495,2020-06-21,12.1,0.0,15.7,21,False
37496,2020-06-21,12.1,0.0,12.92,18,False
37497,2020-06-21,12.1,0.0,13.65,19,False
37498,2020-06-21,12.1,0.0,13.65,19,False
37499,2020-06-21,12.1,0.0,15.27,21,False
37500,2020-06-22,13.2,0.0,14.98,20,True
37501,2020-06-22,13.2,0.0,12.81,18,True
37502,2020-06-22,13.2,0.0,11.09,17,True
37503,2020-06-22,13.2,0.0,13.02,19,True
37504,2020-06-22,13.2,0.0,12.86,18,True
37505,2020-06-22,13.2,0.0,13.68,19,True
37506,2020-06-22,13.2,0.0,9.68,15,True
37507,2020-06-22,13.2,0.0,13.25,19,True
37508,2020-06-22,13.2,0.0,11.9,17,True
37509,2020-06-22,13.2,0.0,11.84,17,True
37510,2020-06-22,13.2,0.0,13.9,19,True
37511,2020-06-22,13.2,0.0,13.88,19,True
37512,2020-06-22,13.2,0.0,12.59,18,True
37513,2020-06-22,13.2,0.0,12.44,18,True
37514,2020-06-22,13.2,0.0,12.89,18,True
37515,2020-06-22,13.2,0.0,13.84,19,True
37516,2020-06-22,13.2,0.0,10.64,16,True
37517,2020-06-22,13.2,0.0,11.77,17,True
37518,2020-06-22,13.2,0.0,12.51,18,True
37519,2020-06-22,13.2,0.0,14.44,20,True
37520,2020-06-22,13.2,0.0,13.23,19,True
37521,2020-06-22,13.2,0.0,12.21,18,True
37522,2020-06-22,13.2,0.0,10.81,16,True
37523,2020-06-22,13.2,0.0,12.64,18,True
37524,2020-06-22,13.2,0.0,13.25,19,True
37525,2020-06-22,13.2,0.0,11.23,17,True
37526,2020-06-22,13.2,0.0,14.02,20,True
37527,2020-06-22,13.2,0.0,12.9,18,True
37528,2020-06-22,13.2,0.0,12.06,18,True
37529,2020-06-22,13.2,0.0,11.83,17,True
37530,2020-06-22,13.2,0.0,12.24,18,True
37531,2020-06-22,13.2,0.0,13.83,19,True
37532,2020-06-22,13.2,0.0,12.69,18,True
37533,2020-06-22,13.2,0.0,12.91,18,True
37534,2020-06-22,13.2,0.0,13.59,19,True
37535,2020-06-22,13.2,0.0,13.78,19,True
37536,2020-06-22,13.2,0.0,11.55,17,True
37537,2020-06-22,13.2,0.0,12.7,18,True
37538,2020-06-22,13.2,0.0,14.8,20,True
37539,2020-06-22,13.2,0.0,13.19,19,True
37540,2020-06-22,13.2,0.0,12.98,18,True
37541,2020-06-22,13.2,0.0,12.68,18,True
37542,2020-06-22,13.2,0.0,13.3,19,True
37543,2020-06-22,13.2,0.0,12.82,18,True
37544,2020-06-22,13.2,0.0,12.27,18,True
37545,2020-06-22,13.2,0.0,11.93,17,True
37546,2020-06-22,13.2,0.0,12.82,18,True
37547,2020-06-22,13.2,0.0,12.37,18,True
37548,2020-06-22,13.2,0.0,13.19,19,True
37549,2020-06-22,13.2,0.0,12.1,18,True
37550,2020-06-22,13.2,0.0,12.6,18,True
37551,2020-06-22,13.2,0.0,11.9,17,True
37552,2020-06-22,13.2,0.0,11.74,17,True
37553,2020-06-22,13.2,0.0,11.52,17,True
37554,2020-06-22,13.2,0.0,12.73,18,True
37555,2020-06-22,13.2,0.0,12.42,18,True
37556,2020-06-22,13.2,0.0,14.46,20,True
37557,2020-06-22,13.2,0.0,13.85,19,True
37558,2020-06-22,13.2,0.0,13.56,19,True
37559,2020-06-22,13.2,0.0,12.98,18,True
37560,2020-06-22,13.2,0.0,11.09,17,True
37561,2020-06-22,13.2,0.0,15.46,21,True
37562,2020-06-22,13.2,0.0,11.05,17,True
37563,2020-06-22,13.2,0.0,14.14,20,True
37564,2020-06-22,13.2,0.0,11.17,17,True
37565,2020-06-22,13.2,0.0,12.46,18,True
37566,2020-06-22,13.2,0.0,13.75,19,True
37567,2020-06-22,13.2,0.0,13.22,19,True
37568,2020-06-22,13.2,0.0,12.47,18,True
37569,2020-06-22,13.2,0.0,13.37,19,True
37570,2020-06-22,13.2,0.0,11.53,17,True
37571,2020-06-22,13.2,0.0,13.14,19,True
37572,2020-06-22,13.2,0.0,13.61,19,True
37573,2020-06-22,13.2,0.0,12.28,18,True
37574,2020-06-22,13.2,0.0,11.78,17,True
37575,2020-06-22,13.2,0.0,14.59,20,True
37576,2020-06-22,13.2,0.0,12.87,18,True
37577,2020-06-22,13.2,0.0,11.62,17,True
37578,2020-06-22,13.2,0.0,12.29,18,True
37579,2020-06-22,13.2,0.0,12.52,18,True
37580,2020-06-22,13.2,0.0,11.75,17,True
37581,2020-06-22,13.2,0.0,13.89,19,True
37582,2020-06-22,13.2,0.0,12.08,18,True
37583,2020-06-22,13.2,0.0,14.01,20,True
37584,2020-06-22,13.2,0.0,13.7,19,True
37585,2020-06-22,13.2,0.0,12.0,17,True
37586,2020-06-22,13.2,0.0,11.19,17,True
37587,2020-06-22,13.2,0.0,11.24,17,True
37588,2020-06-22,13.2,0.0,13.19,19,True
37589,2020-06-23,10.1,0.0,21.98,27,True
37590,2020-06-23,10.1,0.0,21.28,27,True
37591,2020-06-23,10.1,0.0,21.84,27,True
37592,2020-06-23,10.1,0.0,19.96,25,True
37593,2020-06-23,10.1,0.0,21.33,27,True
37594,2020-06-23,10.1,0.0,21.17,27,True
37595,2020-06-23,10.1,0.0,23.05,29,True
37596,2020-06-23,10.1,0.0,21.32,27,True
37597,2020-06-23,10.1,0.0,20.99,26,True
37598,2020-06-23,10.1,0.0,21.65,27,True
37599,2020-06-23,10.1,0.0,18.69,24,True
37600,2020-06-23,10.1,0.0,19.83,25,True
37601,2020-06-23,10.1,0.0,19.5,25,True
37602,2020-06-23,10.1,0.0,21.39,27,True
37603,2020-06-23,10.1,0.0,19.7,25,True
37604,2020-06-23,10.1,0.0,22.31,28,True
37605,2020-06-23,10.1,0.0,22.2,28,True
37606,2020-06-23,10.1,0.0,20.3,26,True
37607,2020-06-23,10.1,0.0,22.24,28,True
37608,2020-06-23,10.1,0.0,23.21,29,True
